epoch,loss,out_0_loss,out_0_r_square,out_1_loss,out_1_r_square,out_2_loss,out_2_r_square
0,5.667911597742484,2.2034325844202285,0.6065690517425537,1.7833543200848903,0.6815745234489441,1.6811246932373654,0.6998287439346313
1,3.4113660051866814,1.2836091933313825,0.7723052501678467,1.0830356379067003,0.8078843355178833,1.0447211739485986,0.814680814743042
2,3.207296021940701,1.2007633799727713,0.7864412069320679,1.0247738076354478,0.8177414536476135,0.9817588343324825,0.8253913521766663
3,3.117637789664049,1.1716921103787445,0.7906230092048645,0.9932540329659653,0.8225094676017761,0.9526916463193391,0.8297579288482666
4,3.0323807309821236,1.1394751040938913,0.7969895601272583,0.9682194455778836,0.8275008201599121,0.9246861813103485,0.8352565765380859
5,3.01398371075831,1.1366929016434228,0.7982698082923889,0.9588005434569583,0.8298407196998596,0.9184902656579289,0.8369947075843811
6,2.9315934393586764,1.1033700736202405,0.8015941977500916,0.9331814442732056,0.8321973085403442,0.8950419214652304,0.8390554189682007
7,2.9382495041529793,1.1051046701337424,0.8053106665611267,0.934885767414982,0.8352985978126526,0.8982590666042547,0.841751217842102
8,2.852069344941141,1.0750147707668352,0.8093167543411255,0.9068937960230274,0.8391374945640564,0.8701607781512785,0.8456530570983887
9,2.833766803520414,1.0660742779402992,0.8101030588150024,0.9010605278291367,0.8394967317581177,0.8666319977509783,0.8456293344497681
10,2.854967175944861,1.0744658929896378,0.8089447021484375,0.9072710562210816,0.8386740684509277,0.8732302267341419,0.8447272777557373
11,2.846067220262709,1.070940950020426,0.8093469142913818,0.9049692696768787,0.8388941287994385,0.8701570005654043,0.8450914621353149
12,2.8278577709526305,1.065213578570093,0.8102262020111084,0.8984602669153119,0.8399339914321899,0.8641839254672258,0.8460405468940735
13,2.8236146287148833,1.0620819522317317,0.8104615211486816,0.8967452609004118,0.8399674892425537,0.8647874155827397,0.8456705808639526
14,2.8528195824421028,1.0675288881798755,0.8120397329330444,0.9089817769634418,0.83995521068573,0.8763089172987857,0.8457079529762268
15,2.7916999133860965,1.048487232324065,0.8145251274108887,0.889000701414667,0.8427377939224243,0.8542119796473643,0.8488917946815491
16,2.745451293715894,1.035918334023169,0.8167356848716736,0.8723037813959071,0.8456807136535645,0.8372291782968178,0.8518855571746826
17,2.7556020304603113,1.0333625335256937,0.8164443969726562,0.8774503592016124,0.8441389203071594,0.8447891377330052,0.8499406576156616
18,2.7629249490097036,1.0397348182111383,0.8146771788597107,0.87644959754131,0.8437812328338623,0.8467405332572553,0.849076509475708
19,2.7147490490450816,1.0187398280527404,0.8174002170562744,0.8630117009352302,0.8453131914138794,0.8329975200571113,0.8506927490234375
20,2.70034657087591,1.0193122931864866,0.8179789185523987,0.8578153893365706,0.8468174338340759,0.8232188883528524,0.8529956936836243
21,2.700663172126043,1.011985696038516,0.8194467425346375,0.8599351577651806,0.8465747237205505,0.8287423183223461,0.8521398901939392
22,2.729208891678881,1.0226612818575087,0.818890392780304,0.8683938927212616,0.8462105393409729,0.8381537171001108,0.8515658378601074
23,2.7480176388863597,1.0263270000446896,0.8164573907852173,0.8758221609767346,0.8433727622032166,0.8458684778649357,0.84872967004776
24,2.730244486345949,1.0230057071063028,0.8193017244338989,0.8682367489845665,0.8466392159461975,0.8390020302550801,0.8518030643463135
25,2.6908087239292047,1.0084816489053814,0.8205058574676514,0.856534164409522,0.8475501537322998,0.8257929106143013,0.8530217409133911
26,2.679149744835844,0.9991482403500807,0.8219430446624756,0.855690070805613,0.8475084900856018,0.8243114336801504,0.8531004786491394
27,2.7149285814828343,1.0129843610785512,0.8194462656974792,0.8657681316575999,0.8456857800483704,0.8361760887466831,0.8509605526924133
