epoch,loss,r_square,val_loss,val_r_square
0,1.6419996234475995,0.6780698299407959,1.3340703965815552,0.7307370901107788
1,1.3263528264017719,0.7399553060531616,1.196760045441515,0.7584512233734131
2,1.2065078932385422,0.7634522318840027,1.124637973618909,0.7730080485343933
3,1.1197635166874795,0.7804593443870544,1.0352296443421236,0.7910537719726562
4,1.0493543871892967,0.7942636609077454,1.0049381898093308,0.7971677184104919
5,1.006775878444932,0.8026115894317627,1.0213765458771014,0.7938498258590698
6,0.974951458464174,0.8088513016700745,0.9223525819576414,0.8138364553451538
7,0.9393155074796634,0.8158382177352905,0.8859439248512934,0.8211849927902222
8,0.9144007435347825,0.820722758769989,0.9016235891564152,0.8180203437805176
9,0.889279342656236,0.8256480693817139,0.848689248818655,0.8287043571472168
10,0.8715751291690698,0.8291191458702087,1.0107361674004516,0.7959975004196167
11,0.8568727110857863,0.8320016860961914,0.8094463072424339,0.8366249799728394
12,0.8418194263850189,0.8349530100822449,0.8185018230421681,0.834797203540802
13,0.8295152645356045,0.8373652100563049,0.7876157640132934,0.8410311937332153
14,0.8196768370265023,0.8392943143844604,0.785952601279453,0.8413668274879456
15,0.8103698209432104,0.8411191701889038,0.8076774382116602,0.8369818925857544
16,0.7990018492377938,0.8433479070663452,0.8217669938400487,0.8341382741928101
17,0.7904392084119878,0.8450266122817993,0.7654982112450768,0.8454951643943787
18,0.7852201138473881,0.8460498452186584,0.8228768360377453,0.8339141607284546
19,0.7750249247567701,0.8480488657951355,0.7735170655983209,0.8438767194747925
20,0.7693662084434622,0.8491584658622742,0.791666087932645,0.8402135372161865
21,0.7627624580642564,0.8504530191421509,0.8118697442894021,0.8361358046531677
22,0.7543733977252082,0.852097749710083,0.8376612423511718,0.8309301137924194
23,0.7515963605504623,0.8526421785354614,0.7871788487621811,0.8411192893981934
24,0.7424155142479211,0.8544421195983887,0.8030445356646504,0.8379170894622803
25,0.7371770174052963,0.8554692268371582,0.7886519624969069,0.8408220410346985
26,0.7327623225905443,0.8563348054885864,0.7599175022596483,0.8466216325759888
27,0.726516140344117,0.857559323310852,0.7625918022341239,0.8460818529129028
28,0.722357840334905,0.8583747148513794,0.7503991038170075,0.8485428094863892
29,0.7163908673458671,0.8595446348190308,0.8552857431116732,0.8273728489875793
30,0.7089826928024925,0.8609969615936279,0.7876736460868773,0.8410193920135498
31,0.7044048218873176,0.8618947267532349,0.8297612676515818,0.8325246572494507
32,0.7011128158784627,0.862540066242218,0.7480828853941134,0.8490102291107178
33,0.6982622492138413,0.8630989789962769,0.7407306528566077,0.8504941463470459
34,0.6895210126287707,0.8648126721382141,0.7603796716549374,0.8465283513069153
35,0.6853646367236772,0.865627646446228,0.7371357711618686,0.8512198328971863
36,0.6770685231487844,0.8672540187835693,0.7476939428759327,0.8490887880325317
37,0.6742175331865821,0.8678131699562073,0.7490424655602257,0.8488165140151978
38,0.6673723421814949,0.8691551089286804,0.7389587913014684,0.850851833820343
39,0.6664014175619832,0.8693455457687378,0.7516789296684733,0.8482844829559326
40,0.659097048288405,0.8707776069641113,0.756722812539403,0.847266435623169
41,0.6532468649788731,0.8719245195388794,0.745908860286442,0.8494490385055542
42,0.6512944615640378,0.8723074793815613,0.7604051204954501,0.8465231657028198
43,0.6436270425102097,0.8738105297088623,0.7902634764520899,0.8404966592788696
44,0.6406727415460192,0.8743897080421448,0.7794084661526605,0.8426876068115234
45,0.6341197273041994,0.8756745457649231,0.7575316340902619,0.8471031188964844
46,0.6262678690069255,0.8772141337394714,0.7813494871196971,0.8422958850860596
47,0.6220084957136572,0.8780490756034851,0.8045393761291134,0.8376153111457825
48,0.6189009681962141,0.8786583542823792,0.7725959377911944,0.8440626263618469
49,0.6118581867172372,0.8800392746925354,0.758299939148033,0.8469480276107788
50,0.6109693620109071,0.8802134990692139,0.7633304247264657,0.8459327220916748
51,0.5999110504404785,0.8823814392089844,0.7740492536560378,0.843769371509552
52,0.5982025363449847,0.8827163577079773,0.7717741345069188,0.8442285060882568
53,0.5953438705103217,0.8832768797874451,0.7662675866610911,0.8453398942947388
54,0.586349216056007,0.8850405216217041,0.7973429266137089,0.8390677571296692
55,0.5793333770442176,0.886415958404541,0.775507021370197,0.8434750437736511
56,0.577797333602321,0.8867170810699463,0.7655689329623933,0.8454809784889221
57,0.5703180001279542,0.8881835341453552,0.7998277744570211,0.8385663032531738
58,0.57066280658487,0.8881160020828247,0.7929378999867812,0.8399568796157837
59,0.56085516201438,0.8900387287139893,0.8082704683722982,0.836862325668335
60,0.5524608660196908,0.8916844725608826,0.8092847504805643,0.8366576433181763
61,0.5493760753149581,0.8922894597053528,0.7696809943626582,0.8446509838104248
62,0.5438019832038696,0.89338219165802,0.8032152665823683,0.8378825783729553
63,0.5396468077370827,0.8941969275474548,0.8105436903350873,0.836403489112854
64,0.5350732852978811,0.8950936794281006,0.8276924615066961,0.8329421877861023
65,0.5342196978956708,0.8952609896659851,0.8012120695123872,0.8382868766784668
66,0.5255677413468766,0.896957278251648,0.8194604359335167,0.8346036672592163
67,0.5197112852019266,0.8981055021286011,0.7903172802474804,0.8404858708381653
68,0.5143901713045068,0.89914870262146,0.8042391617423481,0.837675929069519
69,0.5110481684574597,0.8998039364814758,0.8101296001030754,0.8364870548248291
70,0.5063803398122282,0.9007190465927124,0.795682998443514,0.8394029140472412
71,0.5006421345468532,0.9018442034721375,0.8540433550319116,0.8276236057281494
72,0.49397492746524774,0.9031513333320618,0.803338108377958,0.8378578424453735
73,0.49158098761184854,0.903620719909668,0.8296638283271945,0.8325443267822266
74,0.4826380676575048,0.9053740501403809,0.8004224443082727,0.8384462594985962
75,0.4857687564739089,0.9047603607177734,0.8080066489041491,0.8369155526161194
76,0.48106744348736574,0.9056820273399353,0.8428142934566009,0.8298901319503784
77,0.47230489367349326,0.9074000120162964,0.8734607433347814,0.8237046003341675
78,0.4715105182019935,0.9075556993484497,0.7957084709554987,0.8393977284431458
79,0.4632804107879025,0.9091693162918091,0.842500798643822,0.8299533724784851
80,0.46294731898869235,0.9092345833778381,0.8365344138033479,0.8311576247215271
81,0.4559599774387435,0.9106045365333557,0.8524297770034787,0.8279493451118469
82,0.44944940287175267,0.9118810296058655,0.8457893633063561,0.8292895555496216
83,0.44416627234992667,0.9129167795181274,0.9408519523614763,0.8101025819778442
84,0.4455521893105692,0.9126451015472412,0.9029409846765403,0.8177543878555298
85,0.43817437138710347,0.9140917062759399,0.8649021610731735,0.8254319429397583
