epoch,loss,r_square,val_loss,val_r_square
0,1.581095611457947,0.7200710773468018,1.1690042010101016,0.7952954769134521
1,1.1209802829718842,0.8015334010124207,1.0604813877900272,0.8142989277839661
2,1.0339916866374137,0.8169344067573547,1.0447439311559765,0.8170546293258667
3,0.97252752729454,0.8278164267539978,0.9480938877414645,0.833979070186615
4,0.9151093666924068,0.8379821181297302,0.8550419436934048,0.8502733707427979
5,0.8624933843791861,0.8472976684570312,0.8084707572154248,0.8584284782409668
6,0.8311762697830795,0.852842390537262,0.8529784492567981,0.8506348133087158
7,0.7971156604906114,0.8588725328445435,0.7666492468324934,0.8657518625259399
8,0.7662122951015761,0.8643439412117004,0.7533565741938322,0.8680796027183533
9,0.7367991096965764,0.8695515394210815,0.7536645566032111,0.8680256009101868
10,0.7111135804138564,0.8740991950035095,0.6902095906898063,0.8791372179985046
11,0.6869202354693189,0.8783825039863586,0.7175598064789038,0.8743479251861572
12,0.6694419960764808,0.8814769983291626,0.6645906688427299,0.8836234211921692
13,0.6575534983216575,0.8835817575454712,0.7102840780814914,0.8756219744682312
14,0.64483644359566,0.8858332633972168,0.760941720587247,0.8667513132095337
15,0.6314814215339255,0.8881977796554565,0.6725035120182308,0.8822377920150757
16,0.6155597067237936,0.8910166621208191,0.6290760275256919,0.8898423910140991
17,0.6092956037893988,0.8921257257461548,0.618758101088494,0.8916491866111755
18,0.599462546070601,0.8938666582107544,0.6530064816480018,0.8856519460678101
19,0.5919801518684308,0.8951913714408875,0.6101340167175676,0.8931593298912048
20,0.5817427811121909,0.8970038890838623,0.6011750666688889,0.8947281241416931
21,0.5753927600342646,0.8981282114982605,0.6297310403048574,0.8897276520729065
22,0.5707341921231681,0.8989529609680176,0.708195221772842,0.8759877681732178
23,0.5639350124510648,0.9001568555831909,0.6271904178884313,0.89017254114151
24,0.5566820231946232,0.9014409184455872,0.6103243476245276,0.8931259512901306
25,0.5502539428950193,0.9025787711143494,0.60203687586701,0.8945772051811218
26,0.543761958195237,0.9037283062934875,0.6085416472316824,0.8934381604194641
27,0.5389162545425882,0.9045861959457397,0.5891415819655078,0.8968353271484375
28,0.5340145790002747,0.9054540395736694,0.5894847065050858,0.8967752456665039
29,0.5262257005357716,0.9068329930305481,0.5830732822163038,0.8978979587554932
30,0.5217038338955411,0.9076336622238159,0.6103839018155199,0.8931155800819397
31,0.5176660716781748,0.9083483219146729,0.5930080143899835,0.8961582183837891
32,0.5116700354318072,0.9094099402427673,0.6428335433639121,0.8874332904815674
33,0.5052936859353571,0.9105389714241028,0.582673747115079,0.8979678153991699
34,0.5024201748158372,0.9110477566719055,0.5771760836567914,0.8989306092262268
35,0.4962028082283403,0.9121484756469727,0.5804288445705323,0.8983609676361084
36,0.49200795499262595,0.9128912687301636,0.6132412771291774,0.8926151394844055
37,0.4857621257416997,0.9139970541000366,0.6148718142214592,0.8923296332359314
38,0.47876606874707506,0.9152356386184692,0.5875258651722738,0.8971182107925415
39,0.4777686790771271,0.915412187576294,0.597819931634131,0.8953156471252441
40,0.47060246865734334,0.9166809320449829,0.5781765087831174,0.8987553715705872
