epoch,loss,out_0_loss,out_0_r_square,out_1_loss,out_1_r_square,out_2_loss,out_2_r_square
0,4.593705421188052,1.7728736021636444,0.6861816644668579,1.4530154040396384,0.7427996397018433,1.3678164149847691,0.7578809261322021
1,3.24783278868692,1.2038762385179513,0.7857765555381775,1.0479586319493772,0.813521146774292,0.9959979182195913,0.8227675557136536
2,2.9839721684329077,1.1127683111914881,0.8055981397628784,0.9592136340277714,0.8324242234230042,0.9119902232136482,0.8406741619110107
3,2.8056173476002266,1.0501580233247871,0.8147709369659424,0.8980266301691928,0.8416041731834412,0.8574326941062469,0.8487640619277954
4,2.5992065377087674,0.9775427915474288,0.8279384970664978,0.8303840840615665,0.853840708732605,0.7912796620997722,0.8607234358787537
5,2.425393918874087,0.9091464368536262,0.8373281955718994,0.7734965353156993,0.8615997433662415,0.7427509467047617,0.8671010732650757
6,2.3801671535215374,0.892545527485814,0.8417825698852539,0.757925899304867,0.8656458258628845,0.7296957267308564,0.8706499934196472
7,2.3618381796095163,0.8850314914295759,0.842232882976532,0.7510776848435855,0.8661116361618042,0.7257290033363549,0.8706302642822266
8,2.273731462802501,0.8536888008896555,0.8486381769180298,0.7232633073728422,0.8717629909515381,0.6967793545400032,0.8764586448669434
9,2.216751269369978,0.8340326382726403,0.8505609631538391,0.7030634294774344,0.8740274310112,0.6796552016199031,0.8782216310501099
10,2.1592391587807978,0.8104042788190946,0.8554432988166809,0.6869087738408606,0.8774718642234802,0.6619261061208427,0.8819282054901123
11,2.1666210318888126,0.8097889604717352,0.855010986328125,0.6904366991119167,0.876380443572998,0.6663953723051609,0.8806849718093872
12,2.125385274549863,0.7886905536614536,0.8585124015808105,0.6796130222628373,0.8780804872512817,0.6570816986255723,0.8821223378181458
13,2.135213175086271,0.79720003488991,0.8582071661949158,0.6803063316251251,0.8789981603622437,0.6577068085712359,0.883017897605896
14,2.1042281172688475,0.7837687174861248,0.8610948920249939,0.6715868970685251,0.880976676940918,0.6488725027141974,0.8850023150444031
15,2.1121492681977077,0.7900178431650908,0.8591617941856384,0.672889184125355,0.8800426721572876,0.6492422409072618,0.8842581510543823
16,2.055402364641966,0.7668925655575899,0.8628051280975342,0.6554188968300649,0.882747232913971,0.6330909022543109,0.8867418169975281
17,2.0411863441084637,0.7607248295222365,0.8648259043693542,0.6507924249765427,0.8843600749969482,0.6296690896096846,0.8881135582923889
