epoch,loss,r_square,val_loss,val_r_square
0,1.8634383666126595,0.5549226403236389,1.6169493054380022,0.630403995513916
1,1.4649095919982231,0.6501094698905945,1.5545038230167527,0.6446775197982788
2,1.3999685651337204,0.6656205654144287,1.45875934764685,0.6665624380111694
3,1.3523661033772953,0.676990270614624,1.4941153618669156,0.6584808826446533
4,1.3130707567396014,0.6863759160041809,1.3652925643447933,0.6879266500473022
5,1.273858339355901,0.6957416534423828,1.3243820477280985,0.6972779035568237
6,1.2327222535358324,0.7055673599243164,1.2975802639538099,0.7034040689468384
7,1.197775813854202,0.713914155960083,1.2483635153654309,0.7146538496017456
8,1.1692939175600345,0.7207170724868774,1.2315332065864035,0.7185007929801941
9,1.1390045878549029,0.7279515266418457,1.204341331724981,0.724716305732727
10,1.1120927609050533,0.7343790531158447,1.2045653035730766,0.724665105342865
11,1.0917881543625485,0.7392287254333496,1.1434613992668823,0.7386319041252136
12,1.076874315104782,0.7427912950515747,1.1397366908553461,0.7394833564758301
13,1.0606347866454022,0.7466697692871094,1.154726878013705,0.736056923866272
14,1.0466399399760036,0.7500127553939819,1.1015053724931232,0.7482221126556396
15,1.029858202574654,0.7540209293365479,1.1928876232351888,0.7273343801498413
16,1.0181111429736724,0.756826639175415,1.1395529972720053,0.7395251989364624
17,1.0074711545008403,0.7593679428100586,1.3036911495784715,0.7020072937011719
18,0.9947791485146544,0.7623991370201111,1.1995604671103939,0.7258089780807495
19,0.982232616618154,0.765395998954773,1.0452870866287063,0.7610722780227661
20,0.9716300435459923,0.7679283618927002,1.0510496201129755,0.7597550749778748
21,0.9591026960676364,0.7709206938743591,1.0430009865819714,0.7615948915481567
22,0.9470744165913487,0.7737933397293091,1.0294650400480196,0.7646887302398682
23,0.934630981184002,0.7767655849456787,1.0119769983480138,0.7686861753463745
24,0.925725438556574,0.7788927555084229,1.035828925824359,0.7632341980934143
25,0.9169214795891045,0.78099524974823,1.1343224657705384,0.7407209873199463
26,0.9095346972673117,0.7827597856521606,1.0177958532352562,0.7673560976982117
27,0.8993075631059472,0.7852023243904114,1.0279310230774548,0.7650395631790161
28,0.8943344706402395,0.7863904237747192,0.9992458927433607,0.7715961337089539
29,0.8830579887556276,0.7890834808349609,0.9950014114632356,0.7725663185119629
30,0.8758643619391657,0.7908016443252563,0.9852505014256626,0.7747952342033386
31,0.8692999573326727,0.7923698425292969,0.9831405359024804,0.7752774953842163
32,0.8617939941434152,0.7941625118255615,0.9639996749602397,0.7796525955200195
33,0.8582154920452991,0.795017421245575,1.07399831319335,0.7545096278190613
34,0.846154892909117,0.7978979349136353,1.0078240136691214,0.7696354389190674
35,0.8434652077657737,0.7985403537750244,1.1122038150860403,0.7457766532897949
36,0.8366410604700986,0.8001700043678284,1.043668743539858,0.7614421844482422
37,0.8292378235422083,0.801938533782959,0.9900909826143698,0.773688793182373
38,0.8215037335461138,0.8037856817245483,0.9852961319476692,0.7747847437858582
39,0.8191398406227596,0.8043503761291504,1.0510441787327889,0.7597564458847046
40,0.8113691920210638,0.806206226348877,1.0083730269395712,0.7695099115371704
41,0.8066756127397336,0.8073275089263916,1.000634315217547,0.7712788581848145
42,0.8023498097089334,0.8083605766296387,1.0026597781228463,0.7708158493041992
43,0.7930360654673368,0.8105852007865906,1.0061046744125115,0.7700284719467163
44,0.7900151418127705,0.8113067746162415,0.9819204014306181,0.7755563259124756
45,0.783576454572226,0.812844455242157,1.0172483673206791,0.76748126745224
46,0.7790946327546053,0.8139150142669678,0.9661736506015388,0.7791559100151062
47,0.774461220100474,0.8150215148925781,1.0831949304364572,0.7524073719978333
48,0.7631515312145375,0.8177230358123779,0.9774614221587687,0.7765756249427795
49,0.7666844721913291,0.816879153251648,0.9624943106030559,0.7799967527389526
50,0.7525297005164655,0.8202599287033081,0.9725473772456946,0.7776988744735718
51,0.7549556130564311,0.8196806311607361,0.963614957706271,0.7797406315803528
52,0.7443675982116217,0.8222094774246216,0.9790669637983694,0.7762086987495422
53,0.739709256643399,0.8233222365379333,0.9552874721657713,0.7816440463066101
54,0.7334798125640649,0.8248100280761719,0.9975893632750439,0.7719748616218567
55,0.7313458167556042,0.8253198862075806,0.9679816338311561,0.7787423133850098
56,0.7220994680442623,0.8275282979011536,0.9754988108681067,0.7770242094993591
57,0.7163729762774291,0.8288961052894592,1.0001755673221342,0.7713836431503296
58,0.7099428072300179,0.8304316997528076,0.9840818046892317,0.7750623226165771
59,0.7064871258550696,0.8312572836875916,0.980555349489509,0.7758683562278748
60,0.7017532476579873,0.8323878645896912,0.9728750874328815,0.7776238322257996
61,0.6933885611911658,0.8343856930732727,0.9787686258670175,0.7762768268585205
62,0.688624193661816,0.8355237245559692,0.9659831578702923,0.7791993021965027
63,0.6797345166256651,0.8376468420028687,1.014054060971152,0.7682114243507385
64,0.6784681569056458,0.8379493355751038,1.0096598034859376,0.7692158222198486
65,0.6680779861501883,0.8404310345649719,1.0041861389840907,0.7704669237136841
66,0.6700381091468927,0.8399630784988403,0.9678970421955352,0.7787618041038513
67,0.6609637726753073,0.8421303629875183,1.029992718832088,0.7645682096481323
68,0.6598238291699806,0.8424025774002075,0.9669899603229002,0.7789691686630249
69,0.6515475321539892,0.8443794250488281,0.9802983306634986,0.7759271860122681
70,0.6460106430252139,0.8457016348838806,0.9806279107702103,0.7758519053459167
71,0.6383285226538645,0.8475367426872253,1.0804504449402028,0.7530347108840942
72,0.630061440083341,0.8495112061500549,1.002109293524469,0.7709417343139648
73,0.6247737426056792,0.8507742285728455,0.9562045707536004,0.7814342975616455
74,0.6212946608558052,0.8516051173210144,0.9971047244305918,0.7720856070518494
75,0.6150988845252374,0.8530850410461426,0.9920301587599307,0.7732455730438232
