epoch,loss,r_square,val_loss,val_r_square
0,1.4419309688340312,0.7303357124328613,1.1676631416386358,0.7747169137001038
1,1.134038265949985,0.7879170775413513,1.0722603665297494,0.7931234240531921
2,1.0554137369149663,0.8026206493377686,0.9742722055219649,0.8120288252830505
3,0.992837555301762,0.8143234848976135,0.942131980217343,0.8182297348976135
4,0.9431858702353587,0.8236091136932373,0.8883772484832808,0.8286009430885315
5,0.9021918813272708,0.8312755227088928,0.843672426254001,0.8372260332107544
6,0.867062382900379,0.837845504283905,0.8067708831623642,0.8443456888198853
7,0.8369026370311596,0.8434861302375793,0.8067212876046546,0.8443552255630493
8,0.8108111272798239,0.8483653664588928,0.7584697259960935,0.8536646366119385
9,0.7835453711029577,0.8534646034240723,0.7334296629671583,0.8584957122802734
10,0.7652837924254062,0.856879711151123,0.7359338758637117,0.8580125570297241
11,0.7465679701881612,0.8603798151016235,0.7495835258138085,0.8553791642189026
12,0.7362296069434642,0.8623132705688477,0.7058244927682235,0.863821804523468
13,0.7204181683199518,0.8652703166007996,0.6982898144810155,0.865275502204895
14,0.7068142899119659,0.8678144216537476,0.7214182058628614,0.8608132004737854
15,0.6965045298563309,0.8697426319122314,0.7016946985269629,0.8646185398101807
16,0.6852054248173834,0.8718557953834534,0.7107215844849643,0.8628768920898438
17,0.6780736302072544,0.8731894493103027,0.7579588284613419,0.8537632822990417
18,0.6722431039698703,0.8742798566818237,0.6894795105060579,0.8669753074645996
19,0.6622006517235435,0.8761580586433411,0.6563611804046464,0.8733649253845215
20,0.6556810592023425,0.8773772716522217,0.7008984873084616,0.8647721409797668
21,0.6499176809835768,0.8784551024436951,0.6697778496636474,0.8707764148712158
22,0.641936173515473,0.8799477219581604,0.6563825671587105,0.8733608722686768
23,0.6354311834512884,0.8811641931533813,0.6984372381551577,0.8652470707893372
24,0.6296635152669983,0.8822428584098816,0.651694820022925,0.8742652535438538
25,0.6242174232601885,0.8832613229751587,0.6568133250607617,0.8732777237892151
26,0.6205891030927809,0.8839399814605713,0.7329861374711488,0.8585813045501709
27,0.6132959780438206,0.8853038549423218,0.6558076109605931,0.873471736907959
28,0.6061084618882074,0.8866481184959412,0.7430131145767735,0.8566467761993408
29,0.601595308351498,0.8874920606613159,0.6466991991643889,0.8752291798591614
30,0.5948602155009247,0.8887516856193542,0.7591072479203197,0.8535417318344116
31,0.5906230336769879,0.8895441293716431,0.7189785996789059,0.8612838983535767
32,0.5852474418056396,0.8905494809150696,0.6624629123240345,0.8721877336502075
33,0.5818423082767876,0.8911860585212708,0.6558526873844701,0.8734630346298218
