epoch,loss,out_0_loss,out_0_r_square,out_1_loss,out_1_r_square,out_2_loss,out_2_r_square
0,4.7405057054067825,1.8375853645926015,0.6695802211761475,1.499152462630686,0.7304345369338989,1.4037678781834948,0.7475860118865967
1,3.5049849967779454,1.318804505690897,0.7633417844772339,1.1230856994556826,0.7984632253646851,1.063094791631366,0.8092285394668579
2,3.1723815899892163,1.1984186487128285,0.7871768474578857,1.0177039168969568,0.8192698955535889,0.956259024379431,0.8301814794540405
3,2.8635265740473574,1.081241972783362,0.8067590594291687,0.914606802777255,0.8365406394004822,0.8676777984867404,0.8449278473854065
4,2.6824643214378643,1.0224995618968085,0.8179116249084473,0.8532153959657889,0.8480578660964966,0.8067493635752668,0.8563328981399536
5,2.6381783960311966,1.0008771316200056,0.8230001926422119,0.839853259267601,0.8514763116836548,0.7974480051435902,0.8589757084846497
6,2.5488549851669653,0.9656703686284182,0.8280482292175293,0.8110786182907559,0.8555756211280823,0.7721059982477911,0.8625152111053467
7,2.5053160596350725,0.9565325914667747,0.8298356533050537,0.7943736989710588,0.8586832284927368,0.754409769197239,0.8657926321029663
8,2.4263780122975573,0.9225785687572876,0.8344725966453552,0.7729314287791164,0.8613220453262329,0.7308680147611535,0.8688689470291138
9,2.4368090732938086,0.925059799205708,0.8340150117874146,0.7739116201574168,0.8611358404159546,0.737837653930684,0.8676085472106934
10,2.3391351140204573,0.8925816624380708,0.8382202386856079,0.7410599271345603,0.8656835556030273,0.7054935244478261,0.8721300363540649
11,2.3669052022607846,0.8992245700484381,0.8384286761283875,0.7523267637243416,0.8648231029510498,0.7153538684880049,0.8714662790298462
12,2.3120148542527628,0.8839857422193759,0.8421978950500488,0.7329608472316085,0.8691577911376953,0.6950682648017783,0.8759220838546753
13,2.2341893349756945,0.8534358223368899,0.845556378364563,0.7092611590903349,0.8716470003128052,0.6714923535484695,0.8784820437431335
14,2.2481005837072057,0.8591684026349253,0.8454000949859619,0.7138824634427248,0.8715428709983826,0.6750497176295556,0.8785306811332703
15,2.211214071527781,0.8429426067125532,0.8482182025909424,0.7016281735772594,0.8736636638641357,0.6666432912379687,0.8799629211425781
16,2.213852151149842,0.8436609440128215,0.8488014936447144,0.7036488536315673,0.8738940954208374,0.6665423535054534,0.8805442452430725
17,2.2484708505328594,0.855587037574583,0.8484927415847778,0.7153455156375007,0.8733267784118652,0.6775382973207758,0.8800216913223267
18,2.2163607535073133,0.8487969269869052,0.8492528200149536,0.7012963726777118,0.8754492402076721,0.666267453842696,0.8816701769828796
19,2.1613053310508685,0.8278231908203473,0.8507584929466248,0.6837639503276456,0.8767297267913818,0.6497181899028759,0.8828674554824829
