epoch,loss,r_square,val_loss,val_r_square
0,1.4364692306167093,0.725593090057373,1.2394174735912677,0.7677186131477356
1,1.1574807730756065,0.7788877487182617,1.1571451633676337,0.7831373810768127
2,1.1073630485257133,0.7884617447853088,1.1097646769907756,0.7920169830322266
3,1.0543431786846094,0.7985900640487671,1.0694545694500246,0.7995717525482178
4,1.0093948470620555,0.807176411151886,1.0615307802166387,0.8010566234588623
5,0.9693905756545954,0.8148185014724731,0.9614526034310328,0.8198124766349792
6,0.9363916061827121,0.8211222887039185,0.919787838104568,0.8276209235191345
7,0.9012828735069666,0.8278290033340454,0.9070031503558613,0.8300169706344604
8,0.8712873739956264,0.8335590958595276,0.8920737057053301,0.8328149318695068
9,0.8453060072097652,0.8385219573974609,0.8858504603142356,0.8339812159538269
10,0.8173382572970801,0.843864917755127,0.843936776463534,0.8418363332748413
11,0.7969645350160283,0.8477567434310913,0.8161414104313832,0.8470455408096313
12,0.776222843994466,0.8517190217971802,0.8145885219113497,0.8473365306854248
13,0.7605867414041825,0.8547060489654541,0.78382928250251,0.8531011343002319
14,0.7480419445827874,0.8571025133132935,0.8059297332921204,0.8489592671394348
15,0.7368998934586661,0.8592307567596436,0.9534250692309388,0.8213169574737549
16,0.7243176385701604,0.8616347312927246,0.8200940046104421,0.8463048338890076
17,0.714140112555486,0.8635787963867188,0.7902104577842479,0.851905345916748
18,0.704361082698872,0.8654466867446899,0.7611021568844855,0.8573604822158813
19,0.6941751901963142,0.867392361164093,0.7692116312786766,0.8558406829833984
20,0.690677315720095,0.8680605888366699,0.7894135922761552,0.8520545959472656
21,0.6834199444995264,0.8694470524787903,0.768977959455953,0.8558845520019531
22,0.677392756079973,0.870598554611206,0.7457790047271128,0.8602322936058044
23,0.6674469058433956,0.8724984526634216,0.738878311953369,0.8615255355834961
24,0.6642530502992674,0.873108446598053,0.7929185910782336,0.8513977527618408
25,0.6600602493532762,0.8739094734191895,0.8111241509529656,0.8479858040809631
26,0.6554966060538685,0.8747813105583191,0.7337889449038985,0.8624793291091919
27,0.6457096469918902,0.8766508102416992,0.7336780745768032,0.8625001311302185
28,0.6432551849102759,0.8771196007728577,0.731824805336653,0.8628474473953247
29,0.6374549179727657,0.878227710723877,0.7719066856398212,0.8553356528282166
30,0.6315695284691225,0.8793519139289856,0.7573622966206514,0.8580613732337952
31,0.6266803887493654,0.8802857995033264,0.7347475932241243,0.8622996807098389
32,0.6211834195184653,0.881335973739624,0.7337105997484248,0.8624940514564514
33,0.6176593140068738,0.8820092678070068,0.7527211607032689,0.8589311838150024
34,0.6139523816208688,0.8827173113822937,0.7375530726346158,0.8617739081382751
35,0.6113360931388849,0.8832173943519592,0.7988871658469398,0.8502792119979858
36,0.6049665842308963,0.884433925151825,0.7279139402785174,0.8635803461074829
37,0.5969852068127602,0.8859586715698242,0.7456827086520771,0.8602502942085266
38,0.5944154007656932,0.8864494562149048,0.722978931786599,0.8645052909851074
39,0.5894112967372259,0.8874053955078125,0.726860186893119,0.8637778162956238
40,0.5839062737667178,0.8884570002555847,0.7289000518364404,0.863395631313324
