epoch,loss,out_0_loss,out_0_r_square,out_1_loss,out_1_r_square,out_2_loss,out_2_r_square
0,3.8776815454230005,1.5726309210615863,0.7396801710128784,1.2007481528849293,0.8012386560440063,1.1043024714764849,0.8172034025192261
1,2.6002797597784424,0.9915579294945833,0.8369215726852417,0.8313946994643664,0.8632632493972778,0.7773271308194927,0.872155487537384
2,2.4144014920842882,0.9238698584823258,0.8472203612327576,0.7672261632698256,0.8731244802474976,0.7233054703321365,0.8803876042366028
3,2.2332521443396045,0.8493348634359766,0.8612720370292664,0.7124203388779862,0.8836353421211243,0.6714969420256416,0.8903195858001709
4,2.0797195265201514,0.7976963697726376,0.8689476251602173,0.659892151436274,0.8915871381759644,0.6221310053112398,0.8977908492088318
5,1.9867868296528868,0.7611949035550768,0.8747323751449585,0.6317018517398283,0.89604252576828,0.5938900743579817,0.9022650718688965
6,1.9071313501010583,0.7324722940181739,0.8794440627098083,0.6056726176510618,0.900313675403595,0.5689864384318224,0.9063518643379211
7,1.8677144780051522,0.7200823331533336,0.88164222240448,0.5919179901188789,0.9027083516120911,0.5557141547329398,0.908659040927887
8,1.8390490629531102,0.7105308881526254,0.8830524682998657,0.5841819480817442,0.9038484692573547,0.5443362267187407,0.910406768321991
9,1.7997463829422464,0.6949285822918162,0.8859885931015015,0.5704638024690102,0.9064083695411682,0.5343539981814199,0.9123327732086182
10,1.7691417038141335,0.6835964830046859,0.8878511190414429,0.5604426375043446,0.9080554246902466,0.5251025833051028,0.9138532876968384
11,1.729328915851012,0.6671466649342038,0.8902310132980347,0.5476192622246723,0.90989750623703,0.5145629886921359,0.9153364300727844
12,1.7203456220174482,0.6639027197282558,0.8911877870559692,0.5439983642824268,0.9108397960662842,0.5124445380067658,0.9160113334655762
13,1.6698145012851637,0.6505846548760015,0.8932893872261047,0.525480684893985,0.9138092398643494,0.4937491615151772,0.9190138578414917
14,1.6661377066137322,0.6484346579010016,0.8931810855865479,0.5237947068790405,0.9137135148048401,0.49390834183369015,0.9186368584632874
15,1.6691135147980325,0.6494369877082268,0.8930935859680176,0.525236516809236,0.9135388135910034,0.4944400102805696,0.9186083078384399
16,1.644001355839099,0.6393996936548361,0.894404947757721,0.5158598695880261,0.9148072004318237,0.48874179259623673,0.9192857146263123
17,1.6310864847802684,0.6298600449402209,0.8961883783340454,0.5122664180279736,0.9155699014663696,0.488960021812074,0.9194111227989197
18,1.633483686361374,0.628589748827313,0.8966289758682251,0.5159987564484478,0.9151445031166077,0.48889518108561314,0.9196016788482666
19,1.5996203090020726,0.6202174385383703,0.8972907066345215,0.5035210488497882,0.9166157841682434,0.4758818216139141,0.9211928844451904
20,1.5878327453835475,0.6102499800342701,0.8993334770202637,0.5014217007383218,0.9172856211662292,0.4761610646109555,0.9214526414871216
21,1.628287550000196,0.6296513763423364,0.8974082469940186,0.5116642213149145,0.9166324138641357,0.48697195234294516,0.9206556081771851
22,1.6103377733688329,0.6232485838163324,0.8977037668228149,0.506844829122425,0.916809618473053,0.4802443604300754,0.9211755394935608
23,1.5559197844856052,0.6019718681505611,0.9007179737091064,0.4892123005741628,0.9193152189254761,0.4647356157608813,0.9233520030975342
24,1.5507590604533448,0.6000310097587641,0.9007176160812378,0.4873517462090294,0.9193617105484009,0.4633763044855512,0.9233287572860718
25,1.559441444013569,0.604648466384303,0.9007799625396729,0.4894610658430203,0.9196815490722656,0.4653319117862456,0.9236410856246948
26,1.5229650020172762,0.5877196178259352,0.9033690690994263,0.48036711396193876,0.9210196137428284,0.45487827022940236,0.9252104163169861
27,1.5558090408518348,0.6019187714925128,0.9009804725646973,0.4889306668126661,0.9195677638053894,0.46495960254665597,0.9235110878944397
28,1.5385725415460971,0.5970444066823277,0.9019509553909302,0.4835231014490427,0.9205939173698425,0.4580050334147267,0.9247846007347107
29,1.4974162183264164,0.5821578825151783,0.9041317105293274,0.46866120486358853,0.9228220582008362,0.4465971309476495,0.9264554977416992
30,1.5015015220077776,0.5815464848739487,0.9038763046264648,0.4709554367976114,0.9221558570861816,0.44899960033621755,0.9257849454879761
31,1.5137520697415026,0.5856774561200712,0.9046444892883301,0.47732354855489517,0.922285795211792,0.4507510650665361,0.926612138748169
32,1.4922548010533685,0.5778107737840749,0.9059368371963501,0.4687805741291918,0.9236860871315002,0.4456634531401019,0.9274493455886841
33,1.4647466813324983,0.5651954536998409,0.907000720500946,0.4613212427785803,0.9240924119949341,0.43822998485407716,0.9278920292854309
