epoch,loss,r_square,val_loss,val_r_square
0,1.6586008807409574,0.6955655813217163,1.1257165767876456,0.7913761734962463
1,1.1226282289253027,0.7939426302909851,0.9970558137738622,0.815220296382904
2,1.0344922265861713,0.8101201057434082,0.9497779750884051,0.8239821195602417
3,0.9761073584461601,0.8208366632461548,1.054248736792684,0.8046209812164307
4,0.9268651314281805,0.8298746943473816,0.8532257505084846,0.8418756723403931
5,0.8826864595203798,0.8379837274551392,0.8035561670451992,0.8510807752609253
6,0.833747604138164,0.8469665050506592,0.7498277942639963,0.8610378503799438
7,0.7882306812362817,0.8553211688995361,0.7132425010240075,0.8678179979324341
8,0.7465657785781602,0.8629687428474426,0.68208392918868,0.8735926151275635
9,0.7117138469079028,0.8693656921386719,0.696643448282567,0.8708942532539368
10,0.6875570532634501,0.8737995624542236,0.6467655287737722,0.8801379203796387
11,0.6749002740684676,0.876122772693634,0.6148194442654017,0.8860583305358887
12,0.6580656716022985,0.8792126178741455,0.6417426252364397,0.8810688257217407
13,0.6436752926067452,0.8818541169166565,0.6676400807554956,0.8762692809104919
14,0.6346352174288081,0.8835135102272034,0.6009664060416083,0.8886256814002991
15,0.6208407193429469,0.8860453963279724,0.5995135721572875,0.8888949155807495
16,0.6157139314645653,0.886986255645752,0.9521744647900321,0.8235379457473755
17,0.6073391272999098,0.888523519039154,0.6066639054041845,0.887569785118103
18,0.5970045270995897,0.8904204964637756,0.6175659345170134,0.8855493664741516
19,0.5863073194144239,0.8923838138580322,0.588191345353721,0.8909932971000671
20,0.5764038677707061,0.8942016959190369,0.566971658837861,0.8949257135391235
21,0.5715470504000486,0.8950930833816528,0.5582212432181918,0.8965474367141724
22,0.5644512619793716,0.8963955640792847,0.5531303292238258,0.897490918636322
23,0.5565543417625071,0.8978449702262878,0.5661531656637219,0.8950774669647217
24,0.5521329254240963,0.8986565470695496,0.5673767824431303,0.8948506712913513
25,0.5442193383353203,0.9001091718673706,0.6256092139248199,0.8840587735176086
26,0.5379379319292137,0.9012619853019714,0.553743974214725,0.8973771929740906
27,0.5310541329937127,0.9025256037712097,0.5576101259480628,0.8966606855392456
28,0.5287103681955402,0.9029557108879089,0.5430887213943673,0.8993518948554993
29,0.5203493093883559,0.9044904708862305,0.5643614458292544,0.8954095840454102
30,0.5159580181306976,0.9052963256835938,0.5710836484087781,0.8941637277603149
31,0.5104240109043955,0.9063122272491455,0.5512761134365523,0.8978345394134521
32,0.5041033930134252,0.9074723124504089,0.5589533431984293,0.8964117765426636
33,0.49792728245701756,0.9086060523986816,0.5610504539065262,0.8960230946540833
34,0.49131140429709835,0.9098201990127563,0.5703784083222954,0.8942944407463074
35,0.4906798622427669,0.9099363088607788,0.5482716813561926,0.8983913660049438
36,0.4835529081543086,0.91124427318573,0.5518226323241177,0.897733211517334
37,0.48079479675456605,0.9117505550384521,0.5595730264817093,0.8962969183921814
38,0.4732447485930061,0.9131365418434143,0.564237256594519,0.8954325318336487
39,0.46550307501011795,0.9145574569702148,0.5570812507058495,0.8967587351799011
40,0.462829488242648,0.9150480628013611,0.5600176859322514,0.8962145447731018
41,0.45992405465145836,0.9155814051628113,0.5450879129605067,0.8989814519882202
42,0.45130697045790824,0.9171631932258606,0.5683680028223951,0.8946669697761536
43,0.4465219365275962,0.9180413484573364,0.5490412010952298,0.8982487916946411
44,0.4436272149796048,0.918572723865509,0.5735019186749887,0.8937155604362488
45,0.4404098700784739,0.9191632270812988,0.5969468001048285,0.8893705606460571
46,0.4345540505985233,0.9202380776405334,0.5599859490371992,0.8962204456329346
47,0.4319005571296812,0.9207251071929932,0.5630533554362599,0.8956519365310669
